,group,geometry,h3_index,node,Mode_Planned,Model,Line_Unique,address,area,location,TotalDemand,TotalTransfers,Total_Unique_Lines,BRT Lines,Cable Line Lines,Funicular Lines,HighSpeed Rail Lines,Interurban Rail Lines,LRT Lines,Metro Lines,Suburban Rail Lines,centroid,pop_0_500,emp_0_500,pop_500_1000,emp_500_1000,pop_1000_1500,emp_1000_1500,id,term_type,Region_category,Location_category,RegionLocation,Num_Modes,score,bus_terminal,HubType
976,971,"POLYGON ((34.87333061206352 31.927532560689613, 34.872671417516656 31.927148311228464, 34.87205915191435 31.92765495781958, 34.87210607810378 31.928545846994762, 34.87276526831972 31.928930101509106, 34.873377536677154 31.928423461795308, 34.87333061206352 31.927532560689613))",['8a3f4ddaac87fff'],[515086],['BRT'],Tel,"['BRT1-1', 'BRT1-2', 'BRT2-1', 'BRT2-2']","הגדוד העברי, רמלה, נפת רמלה, מחוז המרכז, 7135275, ישראל",תל אביב,טבעת,897.1100000000001,214.18,1,4,0,0,0,0,0,0,0,POINT (34.872718345393984 31.928039206151528),0.0,0.0,12413.981199415804,3170.441690303807,20225.81288418973,8617.599630687633,,,0,2,0,1,12.0,0,Not Hub
977,972,"MULTIPOLYGON (((34.878416394190026 31.927042939819113, 34.87846331250099 31.927933888649896, 34.87912248415749 31.928318164905306, 34.879734741833374 31.92781148727601, 34.879687825097974 31.92692052651318, 34.87902864911116 31.926536255311888, 34.878416394190026 31.927042939819113)), ((34.87587351482327 31.92728775672476, 34.875920436285455 31.928178681692337, 34.876579615367504 31.928562949251084, 34.87719187731791 31.92805628678864, 34.87714495743138 31.9271653498896, 34.876485774018796 31.926781087384626, 34.87587351482327 31.92728775672476)))","['8a3f4ddaad37fff', '8a3f4ddaadaffff', '8a3f4ddaadaffff', '8a3f4ddaadaffff', '8a3f4ddaadaffff']","[515045, 400410, 400410, 521045, 521045]","['BRT', 'Rail', 'Rail', 'LRT', 'Interurban Rail', 'Suburban Rail']",Tel,"['East-N', 'East-S,', 'rail_3_1', 'rail_3_2', 'rail_4_1', 'rail_4_2,', 'rail_16_1', 'rail_16_2', 'rail_17_1', 'rail_17_2,', 'BRT1-1', 'BRT1-2', 'BRT2-1', 'BRT2-2,', 'Yelw-N', 'Yelw-S']","רמלה, נפת רמלה, מחוז המרכז, 7135275, ישראל",תל אביב,טבעת,58482.36,43470.42999999999,5,6,0,0,0,4,2,0,4,POINT (34.877804144214494 31.927549612929706),0.0,0.0,6546.226978629313,6817.569361652907,22177.508674710607,4785.74110137616,133.0,מסוף בינוני,0,2,0,4,101.4,2,National
978,973,"MULTIPOLYGON (((34.87859074857701 31.96687075363266, 34.87797837484104 31.967377102689557, 34.87802499605415 31.968267923985398, 34.878683989415244 31.96865240815549, 34.87929636589919 31.96814606599396, 34.87924974627407 31.96725523276678, 34.87859074857701 31.96687075363266)), ((34.87995535554283 31.96853055451932, 34.88000196436647 31.969421390241813, 34.880660945956144 31.969805888158167, 34.8812733230581 31.96929954531651, 34.88122671582276 31.968408697662237, 34.88056772989717 31.968024204781536, 34.87995535554283 31.96853055451932)))","['8a3f4ddab827fff', '8a3f4ddab827fff', '8a3f4ddab977fff']","[400310, 521080, 170132]","['Rail', 'BRT', 'Interurban Rail']",National,"['Yelw-N,', 'BRT1-1,', 'rail_5_1', 'rail_5_2']","שניר, לוד, נפת רמלה, מחוז המרכז, 7147308, ישראל",תל אביב,טבעת,13379.26,6653.15,3,2,0,0,0,2,0,0,0,POINT (34.87962585866672 31.96833831506126),0.0,0.0,7021.709236993375,2974.52486618544,9160.699760964531,9796.487159391168,897.0,מתקן משולב,0,2,0,2,22.0,3,Regional
979,974,"POLYGON ((34.905241677186005 31.963419568103635, 34.90458274961922 31.96303500689079, 34.90397042348479 31.96354152199511, 34.9040170221705 31.964432591415108, 34.90467594540413 31.964817157668282, 34.90528827428523 31.96431064946135, 34.905241677186005 31.963419568103635))",['8a3f4ddad437fff'],[515115],['BRT'],Tel,"['BRT2-1', 'BRT2-2']","40, גני יער, לוד, נפת רמלה, מחוז המרכז, 7135270, ישראל",תל אביב,טבעת,0.6175025900000001,2.59e-06,1,2,0,0,0,0,0,0,0,POINT (34.90462934998631 31.96392608206568),0.0,0.0,16.988906499188783,5487.634962774309,19071.488780383363,9454.427578915276,,,0,2,0,1,6.0,0,Not Hub
980,975,"POLYGON ((34.90368412777884 31.970285417219333, 34.903025225609035 31.969900826453923, 34.90241287717722 31.97040727674515, 34.902459428169585 31.971298310901815, 34.90311832600516 31.97168290670436, 34.90373067718261 31.971176463313267, 34.90368412777884 31.970285417219333))",['8a3f4ddad44ffff'],[515116],['BRT'],Tel,"['BRT2-1', 'BRT2-2']","40, גני יער, לוד, נפת רמלה, מחוז המרכז, 7135270, ישראל",תל אביב,טבעת,80.81,3.4879999999999995e-06,1,2,0,0,0,0,0,0,0,POINT (34.90307177828172 31.97079186636591),0.0,0.0,23.78755981318775,7683.687288300006,10671.864164875418,5735.016262893672,,,0,2,0,1,6.0,0,Not Hub
981,976,"POLYGON ((34.914829789318496 31.988023911732363, 34.91417100382628 31.987639185094856, 34.91355861912199 31.988145546302707, 34.91360501716814 31.989036627238843, 34.91426379832462 31.989421358906615, 34.914876185770694 31.98891500460817, 34.914829789318496 31.988023911732363))",['8a3f4ddada6ffff'],[515120],['BRT'],Tel,['BRT2-1'],"גלבוע, איירפורט סיטי, מועצה אזורית חבל מודיעין, נפת רמלה, מחוז המרכז, 7015001, ישראל",תל אביב,טבעת,65.25,4.3,1,1,0,0,0,0,0,0,0,POINT (34.91421740354962 31.98853027178918),0.0,6328.086776573932,0.0,0.0,542.5614156497745,3251.140436771077,,,0,2,0,1,3.0,0,Not Hub
982,977,"POLYGON ((34.91652767766891 31.983831426549212, 34.915868879171 31.98344671500667, 34.91525650912221 31.983953119674734, 34.915302934829 31.984844228977707, 34.91596172899191 31.985228945552617, 34.91657410178306 31.98472254779237, 34.91652767766891 31.983831426549212))",['8a3f4ddadb57fff'],[515118],['BRT'],Tel,"['BRT2-1', 'BRT2-2']","453, מועצה אזורית חבל מודיעין, נפת רמלה, מחוז המרכז, 7015001, ישראל",תל אביב,טבעת,36.05,27.29,1,2,0,0,0,0,0,0,0,POINT (34.915915306555625 31.9843378300677),0.0,0.0,0.0,5012.2619036270935,705.7688498247275,2055.377813947639,,,0,2,0,1,6.0,0,Not Hub
983,978,"POLYGON ((34.88533597486264 31.93712279132935, 34.88538280519916 31.938013772261076, 34.88604190876985 31.93839812807784, 34.88608872830509 31.93928911152675, 34.886747823826674 31.93967347674415, 34.887360104144236 31.93916685346302, 34.887313286187904 31.938275858080395, 34.886654186335136 31.937891497912787, 34.886607357577205 31.93700050504747, 34.88594824967541 31.936616154280987, 34.88533597486264 31.93712279132935))","['8a3f4ddae28ffff', '8a3f4ddae28ffff', '8a3f4ddae28ffff', '8a3f4ddae2f7fff', '8a3f4ddae2f7fff']","[515037, 521044, 521044, 515072, 521035]","['BRT', 'LRT']",Tel,"['Yelw-N,', 'Yelw-S,', 'BRT1-1', 'BRT1-2', 'BRT2-1', 'BRT2-2,', 'East-N', 'East-S']","שדרות ירושלים, רמלה, נפת רמלה, מחוז המרכז, 7135275, ישראל",תל אביב,טבעת,22876.73,2537.3000141000007,4,10,0,0,0,0,2,0,0,POINT (34.88634804406873 31.938144813028902),0.0,0.0,8717.474865138629,4704.018609641418,26150.46463372264,9566.224876680855,,,0,2,0,2,41.800000000000004,0,Local
984,979,"POLYGON ((34.85527598952903 31.840173971162983, 34.85466395550708 31.840681244861656, 34.85471155793178 31.841572239816887, 34.855371192829224 31.841955973000765, 34.85598322962219 31.84144870613914, 34.855935628746685 31.84055769925643, 34.85527598952903 31.840173971162983))","['8a3f4ddb3747fff', '8a3f4ddb3747fff']","[400441, 400441]","['Rail', 'Interurban Rail', 'Suburban Rail']",National,"['rail_3_1', 'rail_3_2', 'rail_4_1', 'rail_4_2,', 'rail_15_1', 'rail_15_2', 'rail_17_1', 'rail_17_2']","הקטיף, מזכרת בתיה, נפת רחובות, מחוז המרכז, 7680400, ישראל",תל אביב,טבעת,1960.77,222.19,2,0,0,0,0,4,0,0,4,POINT (34.85532359365599 31.84106497185654),0.0,0.0,0.0,0.0,2941.8358212258154,986.2463060716542,688.0,מסוף בינוני,0,2,0,2,57.2,2,Regional
985,980,"POLYGON ((35.49459087715917 32.511143545510414, 35.49393648593257 32.51075382252659, 35.49332344343171 32.511258819673905, 35.49336478954775 32.51215353258564, 35.49401917641897 32.51254326042124, 35.49463222152955 32.512038270493484, 35.49459087715917 32.511143545510414))",['8a3f6b203a37fff'],[31630],['Suburban Rail'],National,"['rail_10_1', 'rail_10_2']","הווה הנחל, בית שאן, נפת יזרעאל, מחוז הצפון, 1080300, ישראל",צפון,צפון,3134.0934788000004,2201.4502222,1,0,0,0,0,0,0,0,2,POINT (35.49397783362932 32.51164854131323),0.0,3130.5000486251606,0.0,0.0,5646.532824830335,1732.35657122613,,,1,1,1,1,12.0,0,Train Station
986,981,"POLYGON ((35.497704433441314 32.77754246157512, 35.497051282659484 32.77715137369129, 35.496437485617186 32.77765413042238, 35.49647683679377 32.77854796770325, 35.49712998318619 32.778939060317136, 35.49774378279145 32.778436310920284, 35.497704433441314 32.77754246157512))",['8a3f6b26b22ffff'],[31664],['Suburban Rail'],National,"['rail_7_1', 'rail_7_2']","768, מועצה אזורית גליל תחתון, נפת כנרת, מחוז הצפון, 1427943, ישראל",צפון,צפון,3992.99104895,875.02031309,1,0,0,0,0,0,0,0,2,POINT (35.49709063537368 32.778045216868435),0.0,0.0,0.0,0.0,14544.370170205744,3426.313861070059,,,1,1,1,1,12.0,0,Train Station
987,982,"POLYGON ((35.244221450846645 31.791862561891616, 35.24356291964471 31.79147756270352, 35.2429516031157 31.791987256719523, 35.242998815038504 31.79288194305363, 35.24365734196063 31.793266947394752, 35.244268661239786 31.79275726024895, 35.244221450846645 31.791862561891616))",['8a3f6b7906dffff'],[51038],['LRT'],Jerusalem,"['LRT71', 'LRT72', 'LRT31', 'LRT32']","האוניברסיטה העברית - הר הצופים, יצחק הנדיב, הר הצופים, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9711769, ישראל",ירושלים,גלעין,6364.4365234449015,0.0,1,0,0,0,0,0,4,0,0,POINT (35.24361013326887 31.792372254820343),2973.158076100684,8229.772531755825,7594.578395791071,7851.725787419818,54956.92647129722,15824.333419668712,,,1,3,3,1,16.0,0,Local
988,983,"POLYGON ((35.23533436666389 31.804874713286114, 35.23467586237999 31.80448968082379, 35.234064493044066 31.804999221028236, 35.23411162524344 31.805893786820516, 35.234770125245 31.806278824429043, 35.23538149732954 31.80576929109925, 35.23533436666389 31.804874713286114))",['8a3f6b793047fff'],[51009],['LRT'],Jerusalem,"['LRT11', 'LRT12', 'LRT51', 'LRT52']","שועפט, הגבעה הצרפתית, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9752059, ישראל",ירושלים,גלעין,18901.42962323181,0.0,1,0,0,0,0,0,4,0,0,POINT (35.23472299627884 31.80538425239882),0.0,0.0,9328.933212556316,1995.587073937988,83146.37487292023,23581.877846351952,,,1,3,3,1,16.0,0,Local
989,984,"MULTIPOLYGON (((35.23354559300429 31.795158848716778, 35.232934249922394 31.795668460013943, 35.232981453817935 31.79656304342985, 35.23363999926451 31.79694802756917, 35.23425134509667 31.796438423142433, 35.23420414273201 31.795543827705792, 35.23354559300429 31.795158848716778)), ((35.2324173001779 31.797967214225963, 35.23180594692403 31.798476796456136, 35.23185313208539 31.799371361103976, 35.23251166896888 31.799756355541767, 35.23312302497265 31.799246780183022, 35.23307584134302 31.798352203514824, 35.2324173001779 31.797967214225963)))","['8a3f6b793087fff', '8a3f6b79356ffff']","[51010, 51193]",['LRT'],Jerusalem,"['LRT31', 'LRT32', 'LRT71', 'LRT72,', 'LRT11', 'LRT12', 'LRT51', 'LRT52']","חיים ברלב, קרית מנחם בגין, الشيخ جراح, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9711769, ישראל",ירושלים,גלעין,39480.04215864783,0.0,2,0,0,0,0,0,8,0,0,POINT (35.233028649387926 31.797457594938525),0.0,0.0,21997.15126454396,17238.41089096731,67169.40063767249,23326.29177477281,,,1,3,3,1,32.0,0,Local
990,985,"POLYGON ((35.238296869218104 31.800537666208612, 35.237638355957976 31.80015264483039, 35.23702700421351 31.800662236304763, 35.237074162980065 31.801556842284416, 35.23773267195869 31.801941868811063, 35.23834402645227 31.801432284209863, 35.238296869218104 31.800537666208612))",['8a3f6b79310ffff'],[51196],['LRT'],Jerusalem,"['LRT31', 'LRT32', 'LRT71', 'LRT72']","האצ""ל, קרית מנחם בגין, הגבעה הצרפתית, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9711769, ישראל",ירושלים,גלעין,20605.4858115948,0.0,1,0,0,0,0,0,4,0,0,POINT (35.23768551642463 31.80104725659274),0.0,0.0,8679.728666713627,1856.713295928546,78472.08580232282,27538.38039064421,,,1,3,3,1,16.0,0,Local
991,986,"POLYGON ((35.23815535697788 31.797853798700842, 35.23749683128573 31.797468791979867, 35.2368854873778 31.797978404861915, 35.23693266641241 31.79887301759311, 35.237591187823426 31.79925802946373, 35.238202534480976 31.79874842345369, 35.23815535697788 31.797853798700842))",['8a3f6b793117fff'],[51195],['LRT'],Jerusalem,"['LRT31', 'LRT32', 'LRT71', 'LRT72']","קרית מנחם בגין, הגבעה הצרפתית, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9711769, ישראל",ירושלים,גלעין,4835.036305317634,0.0,1,0,0,0,0,0,4,0,0,POINT (35.2375440120209 31.79836341049356),2071.6566341888256,5734.39501933148,17026.570872345794,11063.916439460363,60457.56713306577,18799.66628505324,,,1,3,3,1,16.0,0,Local
992,987,"POLYGON ((35.233077314298846 31.81049101429023, 35.2324188271459 31.810105961247295, 35.231807437481216 31.810615443306233, 35.231854532221625 31.81150997153149, 35.23251301509121 31.811895029717835, 35.23312440750374 31.811385554535693, 35.233077314298846 31.81049101429023))",['8a3f6b793227fff'],[51007],['LRT'],Jerusalem,"['LRT11', 'LRT12', 'LRT51', 'LRT52']","Al Sahel, شعفاط‎, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9752059, ישראל",ירושלים,גלעין,8284.804031476115,0.0,1,0,0,0,0,0,4,0,0,POINT (35.23246592358493 31.81100049525548),6770.977810129398,683.5486217416561,7818.623334184078,8525.999476015973,74109.05684480656,10021.562012952982,,,1,3,3,1,16.0,0,Local
993,988,"POLYGON ((35.230678823029116 31.81342341086991, 35.23002034057541 31.813038351901106, 35.229408938419674 31.813547797226676, 35.22945601597011 31.814442294643513, 35.23011449413983 31.814827358754172, 35.230725899043115 31.81431792030636, 35.230678823029116 31.81342341086991))",['8a3f6b793257fff'],[51006],['LRT'],Jerusalem,"['LRT11', 'LRT12', 'LRT51', 'LRT52']","שועפט, شعفاط‎, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9752059, ישראל",ירושלים,גלעין,9382.40466417818,0.0,1,0,0,0,0,0,4,0,0,POINT (35.23006741982406 31.81393285510082),6685.249489932482,674.8941147032245,12099.411793430188,7582.461192023595,67997.05136280436,8516.623015996514,,,1,3,3,1,16.0,0,Local
994,989,"POLYGON ((35.229830299814125 31.797321855527244, 35.229171742768585 31.796936884460475, 35.22856038759587 31.797446458236674, 35.2286075867184 31.798340996209294, 35.229266139482164 31.798725972425107, 35.22987749740518 31.798216405519458, 35.229830299814125 31.797321855527244))",['8a3f6b79344ffff'],[51194],['LRT'],Jerusalem,"['LRT31', 'LRT32', 'LRT51', 'LRT52', 'LRT71', 'LRT72']","שלמה זלמן שרגאי, קרית מנחם בגין, الشيخ جراح, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9711769, ישראל",ירושלים,גלעין,43323.48811420438,0.0,1,0,0,0,0,0,6,0,0,POINT (35.229218943591924 31.79783142821447),5226.936673588709,1266.614420394562,24142.766718293067,10160.967584990618,66086.14942875212,31002.861980314083,10736.0,מתקן משולב,1,3,3,1,24.0,3,Local
995,990,"POLYGON ((35.227007123416755 31.79220385470645, 35.22634853378727 31.791818921668376, 35.22573718961839 31.792328522920236, 35.22578443232765 31.79322305034244, 35.22644301767582 31.79360798853154, 35.22705436459606 31.79309839414763, 35.227007123416755 31.79220385470645))",['8a3f6b7934d7fff'],[51012],['LRT'],Jerusalem,"['LRT11', 'LRT12']","חיים ברלב, קרית מנחם בגין, מעלות דפנה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9711769, ישראל",ירושלים,גלעין,4498.853612905769,0.0,1,0,0,0,0,0,2,0,0,POINT (35.22639577819822 31.792713454871162),4947.253598277503,1198.8403801771872,37574.79812281762,19767.73210858987,75908.2953391068,46411.63608880602,,,1,3,3,1,8.0,0,Not Hub
996,991,"POLYGON ((35.22592611993145 31.79590661912593, 35.22531476284297 31.79641618444785, 35.22536197592507 31.797310695746273, 35.22602054456436 31.797695653741364, 35.226067746750076 31.798590167675762, 35.22672630724334 31.79897513517664, 35.227337669832956 31.798465583594666, 35.22729046917887 31.797571057641346, 35.226631904403554 31.797186095289106, 35.226584692852704 31.796291571971874, 35.22592611993145 31.79590661912593))","['8a3f6b793787fff', '8a3f6b793797fff']","[51052, 51030]",['LRT'],Jerusalem,"['LRT71', 'LRT72,', 'LRT71', 'LRT72', 'LRT31', 'LRT32', 'LRT51', 'LRT52']","שלמה זלמן שרגאי, קרית מנחם בגין, מעלות דפנה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9711769, ישראל",ירושלים,גלעין,7801.087894365184,0.0,2,0,0,0,0,0,8,0,0,POINT (35.22632622094458 31.797440874593764),7024.242675289973,1702.1455625871683,39546.30780428615,13756.533940417274,53321.31346189923,35479.74122703936,,,1,3,3,1,32.0,0,Local
997,992,"POLYGON ((35.24125923063529 31.796200282406957, 35.240600708402475 31.795815272120134, 35.23998937426031 31.79632491486503, 35.24003655960134 31.797219561025244, 35.240695077553504 31.797604576462824, 35.2413064144453 31.797094940589588, 35.24125923063529 31.796200282406957))",['8a3f6b793897fff'],[51036],['LRT'],Jerusalem,"['LRT71', 'LRT72', 'LRT31', 'LRT32']","שדרות צ'רצ'יל, קרית מנחם בגין, הר הצופים, מערב ירושלים, נפת ירושלים, מחוז ירושלים, 9711769, ישראל",ירושלים,גלעין,13699.794096298576,0.0,1,0,0,0,0,0,4,0,0,POINT (35.24064789544423 31.796709924063084),3167.611003685818,8768.02287741469,15660.508470991354,11570.407464287284,55546.67619206404,16777.671519832045,,,1,3,3,1,16.0,0,Local
998,993,"POLYGON ((35.234910997623516 31.83323902233937, 35.234252618139685 31.83285384268068, 35.23364116314657 31.83336314648577, 35.23368808489334 31.834257623062665, 35.23434646009079 31.83464280785469, 35.234957917827835 31.834133510936688, 35.234910997623516 31.83323902233937))",['8a3f6b79e14ffff'],[51198],['LRT'],Jerusalem,"['LRT11', 'LRT12', 'LRT51', 'LRT52']","ת""ת אורות הפסגה, מזל דלי, פסגת זאב צפון, بيت حنينا, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9752059, ישראל",ירושלים,גלעין,8905.285213374616,0.0,1,0,0,0,0,0,4,0,0,POINT (35.23429954158142 31.833748325042734),0.0,0.0,12722.742997380272,2511.818759235406,37091.19791229592,4611.033888293816,,,1,3,3,1,16.0,0,Local
999,994,"POLYGON ((35.22969130241851 31.81891474786169, 35.22903284096942 31.81852966396868, 35.22842142083436 31.81903905880365, 35.22846845940167 31.819933530651824, 35.22912691656594 31.820318619684087, 35.22973833944773 31.819809231729135, 35.22969130241851 31.81891474786169))",['8a3f6b79e51ffff'],[51005],['LRT'],Jerusalem,"['LRT11', 'LRT12', 'LRT51', 'LRT52']","תחנת רכבת קלה בית חנינא, אלוף יקותיאל אדם, بيت حنينا, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9752059, ישראל",ירושלים,גלעין,12293.400718159362,0.0,1,0,0,0,0,0,4,0,0,POINT (35.2290798812341 31.819424141600077),0.0,0.0,27457.652404915323,3842.801849921269,37252.15515349731,8494.55452572686,,,1,3,3,1,16.0,0,Local
